# Polymarket Vortex Pulse V5 — Session Log
# Generated: 2026-03-14 21:22:08
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-14 21:22:10,100.00,89.28,100.00,02:50,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-14 21:22:26,100.00,89.28,100.00,02:34,70689.00,70701.40,-12.40,22.43,35.0,NEUTRAL,NEUTRAL,55.1,8.65,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.675,0.325,0.680,0.330,0.00,0.00
2026-03-14 21:22:41,100.00,89.28,100.00,02:19,70689.00,70701.40,-12.40,22.43,-5.0,NEUTRAL,NEUTRAL,52.2,10.07,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.470,0.520,0.480,0.530,0.00,0.00
2026-03-14 21:22:57,100.00,89.28,100.00,02:03,70689.10,70701.40,-12.30,29.53,-1.0,NEUTRAL,NEUTRAL,52.2,10.07,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.495,0.505,0.500,0.510,0.00,0.00
2026-03-14 21:23:13,100.00,89.28,100.00,01:47,70689.10,70701.40,-12.30,29.53,-1.0,NEUTRAL,NEUTRAL,52.2,5.36,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.495,0.505,0.500,0.510,0.00,0.00
2026-03-14 21:23:29,100.00,89.28,100.00,01:31,70689.00,70701.40,-12.40,29.53,41.0,NEUTRAL,NEUTRAL,55.2,7.06,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.705,0.295,0.710,0.300,0.00,0.00
2026-03-14 21:23:44,100.00,89.28,100.00,01:16,70689.10,70701.40,-12.30,29.53,79.0,NEUTRAL,NEUTRAL,57.0,8.15,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.895,0.105,0.900,0.110,0.00,0.00
2026-03-14 21:24:00,100.00,89.28,100.00,01:01,70701.60,70701.40,0.20,29.73,71.0,NEUTRAL,NEUTRAL,57.0,8.15,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.855,0.145,0.860,0.150,0.00,0.00
2026-03-14 21:24:15,100.00,89.28,100.00,00:45,70700.00,70701.40,-1.40,29.73,79.0,NEUTRAL,NEUTRAL,57.0,8.15,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.895,0.105,0.900,0.110,0.00,0.00
2026-03-14 21:24:31,100.00,89.28,100.00,00:30,70700.00,70701.40,-1.40,29.73,91.0,NEUTRAL,NEUTRAL,58.6,9.14,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.955,0.045,0.960,0.050,0.00,0.00
2026-03-14 21:24:46,100.00,89.28,100.00,00:14,70690.77,70701.40,-10.63,29.73,95.0,NEUTRAL,NEUTRAL,58.6,9.14,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.975,0.025,0.980,0.030,0.00,0.00
2026-03-14 21:25:01,100.00,89.28,100.00,00:00,70707.60,70701.40,6.20,35.73,97.0,NEUTRAL,NEUTRAL,58.6,9.14,OFF,OFF,OFF,OFF,-1,BUY_DN,1,0.985,0.015,0.990,0.020,0.00,0.00
TRADE_EVENT,2026-03-14 21:25:03,SETTLE,UP,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: UP | PnL: 0.00
2026-03-14 21:25:17,100.00,89.28,100.00,04:43,70701.70,70690.77,10.93,10.93,-9.0,NEUTRAL,NEUTRAL,58.6,7.45,OFF,OFF,OFF,OFF,0,NEUTRAL,4,0.455,0.540,0.460,0.550,0.00,0.00
TRADE_EVENT,2026-03-14 21:25:24,BUY,DOWN,4.50,0.60000,70701.70000,-70701.10000,7.50,54.68,NEUTRAL,100.00,95.50,Pending: BET_DOWN_BRIEF|Score -2 (U0 D2)
TRADE_EVENT,2026-03-14 21:25:24,BUY,DOWN,4.50,0.60000,70701.70000,-70701.10000,7.50,54.68,NEUTRAL,95.50,91.00,Pending: BET_DOWN_SDP|Basis Gap Collapse (Drift: 99.0c)
2026-03-14 21:25:32,91.00,89.28,91.00,04:28,70701.60,70690.77,10.83,10.93,-35.0,NEUTRAL,NEUTRAL,52.8,10.20,OFF,OFF,OFF,OFF,1,BUY_UP,3,0.320,0.675,0.330,0.680,0.00,15.00
2026-03-14 21:25:47,91.00,89.28,91.00,04:13,70701.70,70690.77,10.93,24.68,-37.0,NEUTRAL,NEUTRAL,50.9,11.21,OFF,OFF,OFF,OFF,1,BUY_UP,3,0.315,0.685,0.320,0.690,0.00,15.00
